year,day,month,tahiti,darwin,soi
2006,28,8,1015.18,1013.35,0.96
2006,29,8,1015.75,1014.50,-2.76
2006,30,8,1015.19,1014.45,-6.04
2006,31,8,1014.25,1014.65,-13.36
2006,1,9,1013.01,1012.90,-13.54
2006,2,9,1013.49,1013.00,-11.25
2006,3,9,1013.89,1013.00,-8.84
2006,4,9,1012.06,1012.15,-14.74
2006,5,9,1012.40,1012.45,-14.50
2006,6,9,1015.08,1012.90,-1.08
2006,7,9,1016.29,1012.25,10.11
2006,8,9,1016.41,1012.50,9.33
2006,9,9,1016.68,1013.60,4.33
2006,10,9,1015.79,1015.05,-9.75
2006,11,9,1016.05,1014.65,-5.78
2006,12,9,1017.10,1014.90,-0.96
2006,13,9,1017.29,1014.50,2.59
2006,14,9,1016.86,1015.20,-4.21
2006,15,9,1016.10,1015.60,-11.19
2006,16,9,1016.46,1015.35,-7.52
2006,17,9,1017.19,1014.85,-0.12
2006,18,9,1015.97,1013.95,-2.05
2006,19,9,1014.61,1014.65,-14.44
2006,20,9,1014.61,1013.45,-7.22
2006,21,9,1014.53,1012.45,-1.68
2006,22,9,1013.38,1012.35,-8.00
2006,23,9,1012.61,1011.90,-9.93
2006,24,9,1013.30,1012.70,-10.59
2006,25,9,1013.14,1011.25,-2.83
2006,26,9,1013.43,1010.60,2.83
2006,27,9,1013.94,1011.15,2.59
2006,28,9,1013.64,1011.55,-1.62
2006,29,9,1012.71,1011.95,-9.63
2006,30,9,1011.96,1012.00,-14.44
2006,1,10,1011.68,1010.80,-12.41
2006,2,10,1012.44,1011.65,-12.96
2006,3,10,1012.93,1012.70,-16.38
2006,4,10,1011.44,1013.00,-27.32
2006,5,10,1011.50,1012.80,-25.73
2006,6,10,1011.96,1013.25,-25.67
2006,7,10,1013.46,1012.95,-14.67
2006,8,10,1013.39,1013.45,-18.15
2006,9,10,1012.76,1014.15,-26.28
2006,10,10,1013.81,1014.45,-21.70
2006,11,10,1015.23,1015.70,-20.66
2006,12,10,1015.15,1016.65,-26.96
2006,13,10,1015.79,1016.05,-19.38
2006,14,10,1016.76,1014.45,-3.67
2006,15,10,1016.22,1013.60,-1.77
2006,16,10,1016.30,1014.15,-4.65
2006,17,10,1016.58,1013.90,-1.41
2006,18,10,1016.36,1013.65,-1.22
2006,19,10,1015.04,1013.45,-8.07
2006,20,10,1012.45,1013.50,-24.21
2006,21,10,1009.66,1012.15,-33.01
2006,22,10,1011.13,1012.05,-23.41
2006,23,10,1013.53,1011.85,-7.52
2006,24,10,1015.07,1012.50,-2.08
2006,25,10,1015.13,1011.80,2.57
2006,26,10,1011.87,1012.00,-18.58
2006,27,10,1010.66,1012.10,-26.59
2006,28,10,1011.04,1011.05,-17.85
2006,29,10,1010.97,1010.55,-15.22
2006,30,10,1011.14,1010.85,-16.01
2006,31,10,1011.39,1010.65,-13.26
2006,1,11,1012.96,1011.20,-7.59
2006,2,11,1012.41,1010.50,-6.60
2006,3,11,1012.05,1010.60,-9.63
2006,4,11,1012.65,1010.60,-5.67
2006,5,11,1012.77,1010.70,-5.54
2006,6,11,1013.08,1010.65,-3.17
2006,7,11,1013.25,1010.35,-0.07
2006,8,11,1012.60,1011.45,-11.61
2006,9,11,1012.70,1012.00,-14.58
2006,10,11,1013.62,1010.25,3.03
2006,11,11,1014.55,1008.70,19.39
2006,12,11,1013.88,1009.65,8.71
2006,13,11,1012.94,1011.40,-9.04
2006,14,11,1012.29,1012.55,-20.91
2006,15,11,1011.46,1010.25,-11.21
2006,16,11,1012.35,1008.10,8.84
2006,17,11,1013.30,1010.55,-1.06
2006,18,11,1014.19,1011.65,-2.44
2006,19,11,1014.35,1012.10,-4.35
2006,20,11,1015.03,1009.90,14.64
2006,21,11,1015.05,1009.60,16.75
2006,22,11,1014.33,1009.45,12.99
2006,23,11,1013.25,1010.60,-1.72
2006,24,11,1012.51,1010.25,-4.29
2006,25,11,1011.75,1009.40,-3.69
2006,26,11,1012.80,1007.90,13.13
2006,27,11,1012.99,1007.45,17.35
2006,28,11,1012.73,1009.25,3.76
2006,29,11,1010.96,1010.10,-13.52
2006,30,11,1010.34,1009.50,-13.65
2006,1,12,1008.79,1008.70,-17.27
2006,2,12,1008.10,1008.70,-20.78
2006,3,12,1008.79,1008.95,-18.54
2006,4,12,1009.78,1008.65,-11.97
2006,5,12,1010.68,1009.25,-10.44
2006,6,12,1011.19,1007.35,1.83
2006,7,12,1011.58,1007.30,4.07
2006,8,12,1012.35,1008.05,4.17
2006,9,12,1013.70,1009.10,5.70
2006,10,12,1014.19,1010.35,1.83
2006,11,12,1013.63,1010.15,-0.01
2006,12,12,1013.94,1010.25,1.06
2006,13,12,1013.41,1010.00,-0.36
2006,14,12,1012.11,1010.05,-7.24
2006,15,12,1011.33,1009.60,-8.92
2006,16,12,1010.71,1010.50,-16.65
2006,17,12,1011.10,1009.85,-11.36
2006,18,12,1011.23,1009.00,-6.37
2006,19,12,1011.48,1009.70,-8.66
2006,20,12,1010.49,1009.10,-10.65
2006,21,12,1011.29,1008.85,-5.30
2006,22,12,1012.81,1008.25,5.49
2006,23,12,1013.70,1007.90,11.81
2006,24,12,1012.63,1007.10,10.43
2006,25,12,1010.45,1008.30,-6.78
2006,26,12,1010.34,1008.75,-9.63
2006,27,12,1010.55,1008.70,-8.30
2006,28,12,1012.13,1007.55,5.60
2006,29,12,1012.59,1007.65,7.43
2006,30,12,1012.28,1007.55,6.36
2006,31,12,1012.42,1008.15,4.02
2007,1,1,1012.09,1006.80,4.10
2007,2,1,1011.93,1006.80,3.33
2007,3,1,1012.88,1006.55,9.05
2007,4,1,1013.58,1006.20,14.05
2007,5,1,1011.48,1006.50,2.62
2007,6,1,1009.23,1006.90,-10.00
2007,7,1,1011.18,1006.40,1.67
2007,8,1,1011.19,1006.00,3.62
2007,9,1,1010.29,1006.95,-5.19
2007,10,1,1010.18,1006.90,-5.48
2007,11,1,1010.06,1006.20,-2.71
2007,12,1,1007.81,1006.10,-12.95
2007,13,1,1006.49,1005.90,-18.29
2007,14,1,1006.19,1005.90,-19.71
2007,15,1,1005.79,1006.50,-24.48
2007,16,1,1006.63,1006.85,-22.14
2007,17,1,1005.45,1007.90,-32.76
2007,18,1,1004.80,1007.90,-35.86
2007,19,1,1006.41,1007.35,-25.57
2007,20,1,1009.38,1007.35,-11.43
2007,21,1,1009.98,1007.35,-8.57
2007,22,1,1009.50,1007.50,-11.57
2007,23,1,1007.86,1007.50,-19.38
2007,24,1,1006.49,1007.45,-25.67
2007,25,1,1006.29,1007.60,-27.33
2007,26,1,1008.63,1007.25,-14.52
2007,27,1,1010.45,1006.55,-2.52
2007,28,1,1011.83,1006.05,6.43
2007,29,1,1012.95,1006.20,11.05
2007,30,1,1014.33,1005.65,20.24
2007,31,1,1014.09,1005.75,18.62
2007,1,2,1012.94,1005.80,12.16
2007,2,2,1012.15,1005.50,9.84
2007,3,2,1011.05,1004.65,8.66
2007,4,2,1009.71,1004.40,3.50
2007,5,2,1010.01,1004.60,3.98
2007,6,2,1011.37,1004.45,11.12
2007,7,2,1011.05,1005.35,5.35
2007,8,2,1009.28,1008.05,-15.81
2007,9,2,1009.26,1008.60,-18.50
2007,10,2,1011.23,1010.55,-18.41
2007,11,2,1012.41,1009.20,-6.44
2007,12,2,1013.00,1009.50,-5.06
2007,13,2,1013.89,1009.20,0.57
2007,14,2,1014.83,1009.80,2.18
2007,15,2,1013.31,1008.05,3.27
2007,16,2,1011.87,1009.10,-8.52
2007,17,2,1011.21,1010.30,-17.32
2007,18,2,1012.40,1009.10,-6.01
2007,19,2,1013.11,1009.20,-3.12
2007,20,2,1011.80,1008.70,-6.96
2007,21,2,1009.53,1008.45,-16.52
2007,22,2,1008.53,1007.00,-14.39
2007,23,2,1008.44,1006.40,-11.97
2007,24,2,1008.61,1005.95,-9.04
2007,25,2,1008.89,1004.25,0.33
2007,26,2,1010.15,1003.70,8.90
2007,27,2,1010.64,1003.75,10.98
2007,28,2,1011.21,1004.55,9.89
2007,1,3,1011.63,1004.50,17.40
2007,2,3,1010.71,1000.00,36.93
2007,3,3,1011.01,1000.80,34.21
2007,4,3,1011.75,1004.70,16.97
2007,5,3,1011.15,1006.15,5.78
2007,6,3,1010.81,1005.65,6.66
2007,7,3,1011.35,1005.30,11.51
2007,8,3,1012.60,1007.25,7.69
2007,9,3,1012.01,1007.95,0.65
2007,10,3,1011.61,1007.55,0.65
2007,11,3,1012.38,1008.45,-0.05
2007,12,3,1011.50,1009.10,-8.40
2007,13,3,1011.83,1008.10,-1.15
2007,14,3,1012.13,1007.85,1.85
2007,15,3,1012.71,1007.95,4.47
2007,16,3,1011.60,1008.15,-2.67
2007,17,3,1012.16,1007.45,4.20
2007,18,3,1012.49,1006.25,12.55
2007,19,3,1011.80,1007.20,3.60
2007,20,3,1012.93,1007.70,7.04
2007,21,3,1013.45,1008.35,6.33
2007,22,3,1012.76,1010.40,-8.62
2007,23,3,1010.94,1010.35,-18.28
2007,24,3,1009.03,1008.65,-19.42
2007,25,3,1009.58,1008.75,-16.97
2007,26,3,1010.64,1010.05,-18.28
2007,27,3,1010.96,1009.60,-14.08
2007,28,3,1009.78,1009.60,-20.51
2007,29,3,1008.68,1009.90,-28.15
2007,30,3,1008.50,1010.65,-33.22
2007,31,3,1009.97,1010.35,-23.57
2007,1,4,1010.61,1009.30,-8.55
2007,2,4,1010.36,1008.20,-1.56
2007,3,4,1011.44,1009.30,-1.73
2007,4,4,1012.40,1009.90,1.23
2007,5,4,1010.98,1011.45,-23.17
2007,6,4,1009.63,1010.25,-24.40
2007,7,4,1009.36,1009.75,-22.51
2007,8,4,1009.59,1010.45,-26.38
2007,9,4,1010.31,1011.80,-31.55
2007,10,4,1011.03,1012.05,-27.69
2007,11,4,1011.60,1010.40,-9.45
2007,12,4,1012.74,1010.20,1.56
2007,13,4,1013.83,1010.65,6.82
2007,14,4,1013.44,1010.25,6.90
2007,15,4,1012.49,1009.55,4.85
2007,16,4,1012.29,1009.45,4.03
2007,17,4,1013.44,1010.15,7.72
2007,18,4,1013.23,1011.10,-1.81
2007,19,4,1011.80,1012.20,-22.60
2007,20,4,1012.45,1011.25,-9.45
2007,21,4,1013.99,1011.00,5.26
2007,22,4,1014.58,1010.55,13.80
2007,23,4,1014.28,1010.15,14.63
2007,24,4,1013.23,1011.00,-0.99
2007,25,4,1012.93,1011.45,-7.15
2007,26,4,1013.21,1011.55,-5.67
2007,27,4,1013.78,1010.45,8.05
2007,28,4,1013.80,1008.80,21.77
2007,29,4,1014.05,1009.40,18.90
2007,30,4,1013.59,1010.90,2.79
2007,1,5,1012.59,1011.40,-3.55
2007,2,5,1012.84,1010.55,5.13
2007,3,5,1012.01,1009.85,4.11
2007,4,5,1010.74,1011.40,-18.17
2007,5,5,1010.71,1011.05,-15.64
2007,6,5,1010.65,1010.65,-12.95
2007,7,5,1010.75,1010.85,-13.74
2007,8,5,1009.46,1011.30,-27.49
2007,9,5,1009.21,1011.45,-30.65
2007,10,5,1010.16,1010.10,-12.48
2007,11,5,1011.25,1010.00,-3.08
2007,12,5,1011.58,1011.40,-11.53
2007,13,5,1011.73,1011.30,-9.56
2007,14,5,1012.94,1010.70,4.74
2007,15,5,1013.90,1011.10,9.16
2007,16,5,1013.85,1011.45,6.00
2007,17,5,1013.91,1012.00,2.13
2007,18,5,1013.26,1011.85,-1.82
2007,19,5,1014.10,1012.85,-3.08
2007,20,5,1015.70,1013.25,6.40
2007,21,5,1015.26,1013.30,2.53
2007,22,5,1014.19,1012.70,-1.18
2007,23,5,1013.18,1012.45,-7.19
2007,24,5,1012.86,1012.25,-8.14
2007,25,5,1013.60,1012.00,-0.32
2007,26,5,1013.84,1012.25,-0.39
2007,27,5,1014.28,1011.90,5.85
2007,28,5,1015.14,1011.35,16.98
2007,29,5,1014.48,1012.55,2.29
2007,30,5,1014.74,1012.60,3.95
2007,31,5,1015.06,1012.35,8.45
2007,1,6,1016.00,1012.35,20.00
2007,2,6,1015.83,1011.90,22.27
2007,3,6,1016.05,1012.20,21.62
2007,4,6,1015.08,1012.00,15.38
2007,5,6,1015.53,1011.40,23.89
2007,6,6,1015.27,1011.35,22.19
2007,7,6,1014.95,1011.70,16.76
2007,8,6,1013.53,1013.50,-9.31
2007,9,6,1012.48,1012.75,-11.74
2007,10,6,1012.33,1012.15,-8.10
2007,11,6,1011.65,1011.85,-11.17
2007,12,6,1011.26,1012.10,-16.36
2007,13,6,1011.30,1011.30,-9.55
2007,14,6,1009.83,1010.10,-11.74
2007,15,6,1008.60,1008.75,-10.77
2007,16,6,1010.19,1007.50,12.23
2007,17,6,1012.35,1005.65,44.70
2007,18,6,1013.01,1005.85,48.42
2007,19,6,1013.33,1007.40,38.46
2007,20,6,1014.38,1008.85,35.22
2007,21,6,1015.48,1009.40,39.68
2007,22,6,1017.21,1011.15,39.51
2007,23,6,1016.31,1013.20,15.63
2007,24,6,1013.98,1012.10,5.67
2007,25,6,1013.61,1012.70,-2.19
2007,26,6,1012.91,1013.45,-13.93
2007,27,6,1012.85,1013.85,-17.65
2007,28,6,1011.08,1014.60,-38.06
2007,29,6,1009.61,1014.95,-52.79
2007,30,6,1010.33,1013.95,-38.87
2007,1,7,1011.13,1013.70,-23.01
2007,2,7,1013.60,1013.85,-7.89
2007,3,7,1015.03,1015.55,-9.65
2007,4,7,1014.79,1015.60,-11.54
2007,5,7,1013.84,1013.65,-5.02
2007,6,7,1012.65,1014.40,-17.67
2007,7,7,1010.53,1016.10,-42.57
2007,8,7,1008.79,1015.65,-50.98
2007,9,7,1009.59,1015.40,-44.13
2007,10,7,1012.69,1014.70,-19.36
2007,11,7,1014.29,1014.55,-7.95
2007,12,7,1014.88,1014.70,-5.08
2007,13,7,1016.10,1014.35,5.15
2007,14,7,1016.72,1014.30,9.52
2007,15,7,1016.29,1014.25,7.04
2007,16,7,1016.11,1015.45,-1.96
2007,17,7,1016.15,1015.70,-3.32
2007,18,7,1015.98,1015.95,-6.06
2007,19,7,1015.71,1015.40,-4.24
2007,20,7,1014.96,1015.60,-10.43
2007,21,7,1015.15,1014.70,-3.32
2007,22,7,1016.40,1013.70,11.34
2007,23,7,1016.03,1013.45,10.56
2007,24,7,1015.60,1013.10,10.04
2007,25,7,1014.49,1012.20,8.67
2007,26,7,1014.74,1011.45,15.19
2007,27,7,1015.39,1012.40,13.23
2007,28,7,1015.70,1012.55,14.28
2007,29,7,1015.80,1010.80,26.34
2007,30,7,1014.90,1012.80,7.43
2007,31,7,1012.85,1012.85,-6.26
2007,1,8,1012.62,1012.80,-11.95
2007,2,8,1014.13,1013.00,-3.53
2007,3,8,1013.43,1012.60,-5.46
2007,4,8,1012.45,1013.25,-15.93
2007,5,8,1012.40,1014.75,-25.88
2007,6,8,1014.50,1015.15,-14.96
2007,7,8,1016.69,1013.15,11.95
2007,8,8,1016.76,1013.45,10.47
2007,9,8,1016.71,1014.05,6.29
2007,10,8,1016.20,1014.35,1.09
2007,11,8,1015.61,1013.85,0.51
2007,12,8,1015.35,1013.65,0.13
2007,13,8,1015.76,1013.80,1.80
2007,14,8,1016.46,1012.15,16.89
2007,15,8,1015.98,1011.50,17.98
2007,16,8,1015.73,1011.85,14.13
2007,17,8,1015.88,1014.95,-4.82
2007,18,8,1014.05,1014.45,-13.36
2007,19,8,1012.54,1014.60,-24.02
2007,20,8,1012.03,1014.00,-23.44
2007,21,8,1013.46,1012.45,-4.30
2007,22,8,1015.35,1012.55,7.19
2007,23,8,1016.29,1013.00,10.34
2007,24,8,1017.06,1013.00,15.29
2007,25,8,1017.59,1012.40,22.54
2007,26,8,1017.80,1012.75,21.64
2007,27,8,1017.93,1013.25,19.27
2007,28,8,1016.75,1013.70,8.80
2007,29,8,1016.46,1013.10,10.79
2007,30,8,1016.51,1013.15,10.79
2007,31,8,1015.79,1012.90,7.77
2007,1,9,1014.50,1012.70,-3.37
2007,2,9,1014.00,1012.40,-4.57
2007,3,9,1014.16,1011.85,-0.30
2007,4,9,1014.39,1011.80,1.38
2007,5,9,1013.15,1011.70,-5.48
2007,6,9,1012.04,1012.40,-16.37
2007,7,9,1014.00,1011.95,-1.87
2007,8,9,1016.36,1010.35,21.96
2007,9,9,1016.00,1011.65,11.97
2007,10,9,1014.06,1012.05,-2.11
2007,11,9,1013.65,1011.45,-0.96
2007,12,9,1014.90,1010.80,10.47
2007,13,9,1015.15,1011.60,7.16
2007,14,9,1015.80,1011.60,11.07
2007,15,9,1016.60,1010.95,19.80
2007,16,9,1016.26,1010.80,18.65
2007,17,9,1014.83,1011.55,5.54
2007,18,9,1013.94,1010.35,7.40
2007,19,9,1013.24,1010.55,1.99
2007,20,9,1013.16,1011.60,-4.81
2007,21,9,1012.85,1012.00,-9.09
2007,22,9,1013.06,1010.20,3.01
2007,23,9,1014.68,1010.50,10.95
2007,24,9,1014.55,1011.10,6.56
2007,25,9,1012.65,1013.30,-18.11
2007,26,9,1011.44,1012.75,-22.08
2007,27,9,1013.18,1011.50,-4.09
2007,28,9,1014.86,1012.20,1.81
2007,29,9,1014.14,1011.00,4.69
2007,30,9,1013.11,1011.25,-3.01
2007,1,10,1013.50,1010.75,-0.98
2007,2,10,1014.72,1011.20,3.73
2007,3,10,1015.16,1012.10,0.92
2007,4,10,1015.76,1011.90,5.81
2007,5,10,1015.96,1011.45,9.78
2007,6,10,1015.83,1010.65,13.88
2007,7,10,1015.31,1010.85,9.47
2007,8,10,1014.60,1010.50,7.27
2007,9,10,1014.85,1009.30,16.14
2007,10,10,1015.28,1008.85,21.52
2007,11,10,1015.20,1009.35,17.97
2007,12,10,1013.56,1011.00,-2.14
2007,13,10,1013.39,1010.90,-2.57
2007,14,10,1012.91,1011.30,-7.95
2007,15,10,1010.60,1010.90,-19.62
2007,16,10,1011.24,1011.80,-21.21
2007,17,10,1013.85,1011.05,-0.67
2007,18,10,1013.80,1011.00,-0.67
2007,19,10,1013.40,1011.20,-4.34
2007,20,10,1014.10,1011.10,0.55
2007,21,10,1014.24,1010.15,7.21
2007,22,10,1014.15,1008.90,14.30
2007,23,10,1014.11,1008.45,16.81
2007,24,10,1013.78,1008.75,12.96
2007,25,10,1013.29,1009.40,5.99
2007,26,10,1012.41,1010.05,-3.36
2007,27,10,1012.75,1008.55,7.89
2007,28,10,1013.75,1007.20,22.25
2007,29,10,1015.04,1007.50,28.30
2007,30,10,1014.59,1008.65,18.52
2007,31,10,1013.97,1010.00,6.48
2007,1,11,1013.20,1008.90,9.17
2007,2,11,1013.38,1008.00,16.29
2007,3,11,1013.55,1009.05,10.49
2007,4,11,1012.96,1009.00,6.93
2007,5,11,1012.69,1009.20,3.83
2007,6,11,1010.63,1008.55,-5.47
2007,7,11,1010.31,1008.30,-5.94
2007,8,11,1011.35,1009.00,-3.69
2007,9,11,1011.78,1008.35,3.43
2007,10,11,1012.66,1007.60,14.18
2007,11,11,1012.78,1007.55,15.30
2007,12,11,1012.66,1007.05,17.81
2007,13,11,1011.73,1006.55,14.97
2007,14,11,1012.83,1006.70,21.24
2007,15,11,1010.15,1006.95,1.91
2007,16,11,1010.24,1006.30,6.79
2007,17,11,1010.96,1004.70,22.10
2007,18,11,1012.34,1006.10,21.97
2007,19,11,1011.69,1005.75,19.99
2007,20,11,1011.01,1007.40,4.62
2007,21,11,1010.69,1007.40,2.51
2007,22,11,1012.06,1006.05,20.45
2007,23,11,1014.19,1005.65,37.14
2007,24,11,1013.41,1008.65,12.20
2007,25,11,1012.05,1009.70,-3.69
2007,26,11,1011.34,1009.00,-3.76
2007,27,11,1012.91,1006.80,21.11
2007,28,11,1013.66,1008.00,18.14
2007,29,11,1013.05,1010.55,-2.70
2007,30,11,1012.80,1011.15,-8.31
2007,1,12,1012.04,1009.50,-4.79
2007,2,12,1011.78,1007.55,3.81
2007,3,12,1013.60,1006.85,16.64
2007,4,12,1015.95,1007.30,26.32
2007,5,12,1014.26,1007.70,15.68
2007,6,12,1010.03,1008.15,-8.15
2007,7,12,1010.19,1009.00,-11.66
2007,8,12,1011.31,1008.40,-2.91
2007,9,12,1011.36,1007.45,2.18
2007,10,12,1010.34,1007.35,-2.50
2007,11,12,1010.85,1007.10,1.37
2007,12,12,1010.99,1006.65,4.37
2007,13,12,1010.60,1006.00,5.70
2007,14,12,1012.99,1005.75,19.14
2007,15,12,1015.50,1007.05,25.30
2007,16,12,1016.09,1007.75,24.74
2007,17,12,1014.90,1006.75,23.77
2007,18,12,1014.15,1006.55,20.97
2007,19,12,1015.16,1005.75,30.19
2007,20,12,1015.60,1007.60,23.01
2007,21,12,1013.72,1007.70,12.93
2007,22,12,1011.89,1006.70,8.70
2007,23,12,1012.54,1004.30,24.23
2007,24,12,1011.69,1004.75,17.61
2007,25,12,1011.40,1004.85,15.63
2007,26,12,1011.41,1005.05,14.66
2007,27,12,1010.66,1003.60,18.22
2007,28,12,1010.81,1001.70,28.66
2007,29,12,1011.99,1000.50,40.78
2007,30,12,1011.66,1001.30,35.03
2007,31,12,1010.51,1002.05,25.35
2008,1,1,1011.08,1000.20,30.71
2008,2,1,1013.20,999.95,42.00
2008,3,1,1013.59,1000.60,40.76
2008,4,1,1013.35,999.65,44.14
2008,5,1,1013.53,1001.25,37.38
2008,6,1,1012.56,1005.50,12.52
2008,7,1,1012.33,1006.20,8.10
2008,8,1,1012.49,1005.75,11.00
2008,9,1,1012.85,1004.65,17.95
2008,10,1,1012.28,1004.60,15.48
2008,11,1,1011.05,1003.45,15.10
2008,12,1,1011.36,1002.90,19.19
2008,13,1,1011.84,1005.00,11.48
2008,14,1,1011.25,1004.60,10.57
2008,15,1,1009.58,1006.90,-8.33
2008,16,1,1009.25,1006.75,-9.19
2008,17,1,1010.56,1005.70,2.05
2008,18,1,1010.55,1004.40,8.19
2008,19,1,1009.76,1004.35,4.67
2008,20,1,1010.00,1004.85,3.43
2008,21,1,1010.79,1005.45,4.33
2008,22,1,1011.50,1006.55,2.48
2008,23,1,1013.25,1007.70,5.33
2008,24,1,1015.20,1007.45,15.81
2008,25,1,1014.83,1007.25,15.00
2008,26,1,1014.80,1007.75,12.48
2008,27,1,1014.60,1007.50,12.71
2008,28,1,1014.34,1007.75,10.29
2008,29,1,1014.86,1007.45,14.19
2008,30,1,1014.14,1008.10,7.67
2008,31,1,1014.37,1006.65,15.67
2008,1,2,1014.30,1004.80,23.33
2008,2,2,1013.39,1004.60,19.97
2008,3,2,1013.17,1005.40,15.14
2008,4,2,1012.96,1005.05,15.81
2008,5,2,1012.55,1005.55,11.50
2008,6,2,1012.96,1004.10,20.30
2008,7,2,1013.43,1002.45,30.34
2008,8,2,1013.54,1003.00,28.25
2008,9,2,1011.56,1001.80,24.56
2008,10,2,1010.71,1001.35,22.67
2008,11,2,1011.18,1002.00,21.82
2008,12,2,1012.76,1002.30,27.88
2008,13,2,1013.93,1004.70,22.05
2008,14,2,1013.50,1007.15,8.42
2008,15,2,1013.58,1006.50,11.88
2008,16,2,1014.39,1007.55,10.74
2008,17,2,1015.96,1007.25,19.59
2008,18,2,1015.64,1005.10,28.25
2008,19,2,1015.36,1003.40,34.97
2008,20,2,1014.83,1002.45,36.96
2008,21,2,1014.68,1004.55,26.31
2008,22,2,1014.70,1006.80,15.76
2008,23,2,1014.53,1006.65,15.66
2008,24,2,1015.10,1004.55,28.30
2008,25,2,1015.77,1004.10,33.60
2008,26,2,1014.08,1005.75,17.79
2008,27,2,1014.09,1005.75,17.84
2008,28,2,1014.04,1005.75,17.61
2008,29,2,1013.90,1006.65,12.68
2008,1,3,1014.24,1008.95,7.36
2008,2,3,1015.96,1009.15,15.66
2008,3,3,1015.31,1008.45,15.93
2008,4,3,1014.62,1007.20,18.99
2008,5,3,1014.47,1008.60,10.53
2008,6,3,1014.49,1008.50,11.18
2008,7,3,1014.73,1008.25,13.86
2008,8,3,1015.30,1007.15,22.97
2008,9,3,1015.01,1007.15,21.39
2008,10,3,1016.21,1008.15,22.48
2008,11,3,1016.00,1008.75,18.06
2008,12,3,1015.61,1008.45,17.57
2008,13,3,1014.93,1008.40,14.13
2008,14,3,1013.89,1008.65,7.09
2008,15,3,1014.61,1008.20,13.48
2008,16,3,1014.96,1007.90,17.02
2008,17,3,1015.34,1007.75,19.91
2008,18,3,1015.04,1007.80,18.00
2008,19,3,1014.69,1006.85,21.28
2008,20,3,1013.55,1006.40,17.51
2008,21,3,1012.85,1006.75,11.78
2008,22,3,1012.89,1007.35,8.73
2008,23,3,1011.48,1008.10,-3.06
2008,24,3,1010.80,1008.95,-11.40
2008,25,3,1012.84,1007.60,7.09
2008,26,3,1014.65,1007.40,18.06
2008,27,3,1015.28,1008.00,18.22
2008,28,3,1013.91,1009.70,1.47
2008,29,3,1012.65,1009.45,-4.04
2008,30,3,1014.12,1008.55,8.89
2008,31,3,1013.94,1009.40,3.27
2008,1,4,1013.99,1010.10,12.65
2008,2,4,1014.54,1009.85,19.23
2008,3,4,1014.78,1009.75,22.02
2008,4,4,1015.89,1009.55,32.79
2008,5,4,1013.90,1011.30,2.05
2008,6,4,1011.31,1011.60,-21.69
2008,7,4,1010.89,1010.35,-14.87
2008,8,4,1011.60,1010.05,-6.57
2008,9,4,1012.98,1009.55,8.87
2008,10,4,1013.72,1009.40,16.19
2008,11,4,1013.73,1009.25,17.50
2008,12,4,1012.30,1009.10,6.98
2008,13,4,1011.71,1008.70,5.42
2008,14,4,1011.05,1008.85,-1.23
2008,15,4,1011.05,1009.25,-4.52
2008,16,4,1010.04,1009.10,-11.59
2008,17,4,1010.80,1009.05,-4.93
2008,18,4,1012.44,1008.65,11.83
2008,19,4,1012.69,1008.55,14.71
2008,20,4,1012.23,1008.55,10.93
2008,21,4,1013.74,1008.45,24.16
2008,22,4,1015.16,1009.60,26.38
2008,23,4,1014.91,1009.85,22.27
2008,24,4,1014.10,1011.30,3.70
2008,25,4,1013.13,1011.85,-8.79
2008,26,4,1011.98,1010.45,-6.74
2008,27,4,1010.74,1010.15,-14.46
2008,28,4,1011.97,1010.40,-6.41
2008,29,4,1012.13,1010.70,-7.56
2008,30,4,1012.62,1010.55,-2.30
2008,1,5,1012.35,1009.90,6.40
2008,2,5,1013.36,1009.45,17.93
2008,3,5,1014.64,1009.65,26.46
2008,4,5,1013.45,1011.15,5.21
2008,5,5,1012.39,1010.75,0.00
2008,6,5,1012.40,1011.20,-3.48
2008,7,5,1013.09,1011.00,3.55
2008,8,5,1012.30,1009.95,5.61
2008,9,5,1012.29,1010.25,3.16
2008,10,5,1012.43,1010.05,5.85
2008,11,5,1013.74,1010.50,12.64
2008,12,5,1014.79,1010.75,18.96
2008,13,5,1015.40,1011.95,14.30
2008,14,5,1014.95,1012.35,7.58
2008,15,5,1013.39,1012.85,-8.69
2008,16,5,1011.66,1013.40,-26.70
2008,17,5,1011.93,1013.10,-22.20
2008,18,5,1011.25,1013.20,-28.36
2008,19,5,1009.69,1014.65,-52.13
2008,20,5,1012.51,1014.15,-25.91
2008,21,5,1013.77,1013.55,-11.22
2008,22,5,1014.21,1013.10,-4.19
2008,23,5,1014.00,1012.75,-3.08
2008,24,5,1013.54,1011.75,1.18
2008,25,5,1013.65,1012.35,-2.69
2008,26,5,1013.99,1013.80,-11.45
2008,27,5,1013.90,1013.45,-9.40
2008,28,5,1014.30,1013.95,-10.19
2008,29,5,1012.76,1013.75,-20.77
2008,30,5,1013.03,1013.90,-19.83
2008,31,5,1014.49,1013.85,-7.90
2008,1,6,1016.36,1012.75,19.68
2008,2,6,1017.21,1013.15,23.32
2008,3,6,1016.26,1013.10,16.03
2008,4,6,1015.40,1011.95,18.38
2008,5,6,1015.66,1010.60,31.42
2008,6,6,1016.93,1010.60,41.70
2008,7,6,1016.93,1011.20,36.84
2008,8,6,1016.08,1012.20,21.86
2008,9,6,1015.28,1012.00,17.00
